fecha,ibex_close,tasa_desempleo,prima,pib_trim_per_capita
2018-03-16,9761.0,16.0,80.0,6.352
2018-03-19,9664.099609375,16.0,76.0,6.352
2018-03-20,9681.599609375,16.0,72.0,6.352
2018-03-21,9630.900390625,16.0,74.0,6.352
2018-03-22,9487.400390625,16.0,76.0,6.352
2018-03-23,9393.099609375,16.0,74.0,6.352
2018-03-26,9381.0,16.0,73.0,6.352
2018-03-27,9473.599609375,16.0,73.0,6.352
2018-03-28,9555.0,16.0,70.0,6.352
2018-03-29,9600.400390625,16.0,66.0,6.352
2018-04-03,9549.599609375,15.7,68.0,6.411
2018-04-04,9513.2998046875,15.7,66.0,6.411
2018-04-05,9740.900390625,15.7,70.0,6.411
2018-04-06,9682.7998046875,15.7,73.0,6.411
2018-04-09,9742.7998046875,15.7,73.0,6.411
2018-04-10,9763.5,15.7,74.0,6.411
2018-04-11,9735.7998046875,15.7,76.0,6.411
2018-04-12,9747.0,15.7,74.0,6.411
2018-04-13,9767.2998046875,15.7,72.0,6.411
2018-04-16,9766.099609375,15.7,72.0,6.411
2018-04-17,9803.900390625,15.7,71.0,6.411
2018-04-18,9857.2998046875,15.7,68.0,6.411
2018-04-19,9868.0,15.7,68.0,6.411
2018-04-20,9884.2001953125,15.7,69.0,6.411
2018-04-23,9922.0,15.7,68.0,6.411
2018-04-24,9883.400390625,15.7,67.0,6.411
2018-04-25,9858.0,15.7,67.0,6.411
2018-04-26,9902.2998046875,15.7,67.0,6.411
2018-04-27,9925.400390625,15.7,69.0,6.411
2018-04-30,9980.599609375,15.7,72.0,6.411
2018-05-02,10088.900390625,15.5,73.0,6.411
2018-05-03,10038.7998046875,15.5,71.0,6.411
2018-05-04,10104.099609375,15.5,75.0,6.411
2018-05-07,10140.900390625,15.5,74.0,6.411
2018-05-08,10168.099609375,15.5,75.0,6.411
2018-05-09,10221.2001953125,15.5,75.0,6.411
2018-05-10,10246.599609375,15.5,75.0,6.411
2018-05-11,10271.400390625,15.5,71.0,6.411
2018-05-14,10257.7998046875,15.5,71.0,6.411
2018-05-15,10207.599609375,15.5,71.0,6.411
2018-05-16,10111.0,15.5,80.0,6.411
2018-05-17,10216.400390625,15.5,78.0,6.411
2018-05-18,10112.400390625,15.5,86.0,6.411
2018-05-21,10066.5,15.5,100.0,6.411
2018-05-22,10138.7998046875,15.5,89.0,6.411
2018-05-23,10025.0,15.5,92.0,6.411
2018-05-24,9996.0,15.5,92.0,6.411
2018-05-25,9826.5,15.5,105.0,6.411
2018-05-28,9764.400390625,15.5,118.0,6.411
2018-05-29,9521.2998046875,15.5,137.0,6.411
2018-05-30,9566.2001953125,15.5,120.0,6.411
2018-05-31,9465.5,15.5,114.0,6.411
2018-06-01,9632.400390625,15.2,106.0,6.411
2018-06-04,9750.2998046875,15.2,92.0,6.411
2018-06-05,9686.400390625,15.2,100.0,6.411
2018-06-06,9791.599609375,15.2,104.0,6.411
2018-06-07,9829.0,15.2,98.0,6.411
2018-06-08,9746.2998046875,15.2,103.0,6.411
2018-06-11,9898.2998046875,15.2,96.0,6.411
2018-06-12,9914.400390625,15.2,96.0,6.411
2018-06-13,9899.099609375,15.2,94.0,6.411
2018-06-14,9957.7001953125,15.2,93.0,6.411
2018-06-15,9851.0,15.2,90.0,6.411
2018-06-18,9769.400390625,15.2,87.0,6.411
2018-06-19,9755.400390625,15.2,87.0,6.411
2018-06-20,9788.900390625,15.2,88.0,6.411
2018-06-21,9702.099609375,15.2,101.0,6.411
2018-06-22,9792.099609375,15.2,103.0,6.411
2018-06-25,9617.900390625,15.2,104.0,6.411
2018-06-26,9637.400390625,15.2,106.0,6.411
2018-06-27,9658.599609375,15.2,104.0,6.411
2018-06-28,9589.0,15.2,105.0,6.411
2018-06-29,9622.7001953125,15.2,103.0,6.411
2018-07-02,9558.2998046875,15.0,100.0,6.464
2018-07-03,9660.900390625,15.0,101.0,6.464
2018-07-04,9757.5,15.0,100.0,6.464
2018-07-05,9866.2001953125,15.0,104.0,6.464
2018-07-06,9905.0,15.0,103.0,6.464
2018-07-09,9927.0,15.0,100.0,6.464
2018-07-10,9889.2998046875,15.0,97.0,6.464
2018-07-11,9733.599609375,15.0,100.0,6.464
2018-07-12,9767.400390625,15.0,100.0,6.464
2018-07-13,9734.7998046875,15.0,99.0,6.464
2018-07-16,9716.900390625,15.0,99.0,6.464
2018-07-17,9719.400390625,15.0,92.0,6.464
2018-07-18,9753.2001953125,15.0,95.0,6.464
2018-07-19,9721.099609375,15.0,96.0,6.464
2018-07-20,9724.7998046875,15.0,95.0,6.464
2018-07-23,9726.099609375,15.0,92.0,6.464
2018-07-24,9773.099609375,15.0,92.0,6.464
2018-07-25,9703.099609375,15.0,98.0,6.464
2018-07-26,9780.0,15.0,97.0,6.464
2018-07-27,9867.900390625,15.0,100.0,6.464
2018-07-30,9854.099609375,15.0,99.0,6.464
2018-07-31,9870.7001953125,15.0,97.0,6.464
2018-08-01,9799.2998046875,14.8,100.0,6.464
2018-08-02,9698.2001953125,14.8,100.0,6.464
2018-08-03,9739.7998046875,14.8,103.0,6.464
2018-08-06,9722.7001953125,14.8,104.0,6.464
2018-08-07,9772.7998046875,14.8,100.0,6.464
2018-08-08,9747.099609375,14.8,102.0,6.464
2018-08-09,9754.599609375,14.8,105.0,6.464
2018-08-10,9602.099609375,14.8,111.0,6.464
2018-08-13,9530.400390625,14.8,116.0,6.464
2018-08-14,9507.0,14.8,111.0,6.464
2018-08-15,9386.7998046875,14.8,116.0,6.464
2018-08-16,9427.400390625,14.8,113.0,6.464
2018-08-17,9417.2998046875,14.8,118.0,6.464
2018-08-20,9468.599609375,14.8,112.0,6.464
2018-08-21,9549.0,14.8,104.0,6.464
2018-08-22,9580.2001953125,14.8,106.0,6.464
2018-08-23,9567.2998046875,14.8,105.0,6.464
2018-08-24,9589.5,14.8,107.0,6.464
2018-08-27,9659.7998046875,14.8,106.0,6.464
2018-08-28,9606.5,14.8,110.0,6.464
2018-08-29,9569.5,14.8,108.0,6.464
2018-08-30,9467.599609375,14.8,114.0,6.464
2018-08-31,9399.099609375,14.8,116.0,6.464
2018-09-03,9376.099609375,14.7,115.0,6.464
2018-09-04,9376.2998046875,14.7,111.0,6.464
2018-09-05,9301.2998046875,14.7,109.0,6.464
2018-09-06,9208.7001953125,14.7,111.0,6.464
2018-09-07,9171.2001953125,14.7,110.0,6.464
2018-09-10,9270.7998046875,14.7,108.0,6.464
2018-09-11,9284.099609375,14.7,105.0,6.464
2018-09-12,9306.7998046875,14.7,108.0,6.464
2018-09-13,9329.2001953125,14.7,107.0,6.464
2018-09-14,9365.2998046875,14.7,107.0,6.464
2018-09-17,9404.599609375,14.7,105.0,6.464
2018-09-18,9447.5,14.7,105.0,6.464
2018-09-19,9486.2998046875,14.7,105.0,6.464
2018-09-20,9583.7001953125,14.7,106.0,6.464
2018-09-21,9590.400390625,14.7,105.0,6.464
2018-09-24,9512.7998046875,14.7,103.0,6.464
2018-09-25,9493.599609375,14.7,100.0,6.464
2018-09-26,9524.7998046875,14.7,100.0,6.464
2018-09-27,9527.5,14.7,100.0,6.464
2018-09-28,9389.2001953125,14.7,104.0,6.464
2018-10-01,9407.0,14.7,106.0,6.515
2018-10-02,9305.5,14.7,112.0,6.515
2018-10-03,9361.099609375,14.7,107.0,6.515
2018-10-04,9314.5,14.7,104.0,6.515
2018-10-05,9253.900390625,14.7,101.0,6.515
2018-10-08,9199.2001953125,14.7,108.0,6.515
2018-10-09,9260.5,14.7,106.0,6.515
2018-10-10,9162.900390625,14.7,107.0,6.515
2018-10-11,9007.900390625,14.7,113.0,6.515
2018-10-12,8902.0,14.7,119.0,6.515
2018-10-15,8923.7001953125,14.7,119.0,6.515
2018-10-16,9074.7001953125,14.7,117.0,6.515
2018-10-17,8997.2001953125,14.7,120.0,6.515
2018-10-18,8889.599609375,14.7,133.0,6.515
2018-10-19,8892.099609375,14.7,133.0,6.515
2018-10-22,8806.5,14.7,127.0,6.515
2018-10-23,8726.099609375,14.7,127.0,6.515
2018-10-24,8677.400390625,14.7,125.0,6.515
2018-10-25,8785.2001953125,14.7,121.0,6.515
2018-10-26,8730.400390625,14.7,124.0,6.515
2018-10-29,8821.2001953125,14.7,118.0,6.515
2018-10-30,8806.099609375,14.7,122.0,6.515
2018-10-31,8893.5,14.7,118.0,6.515
2018-11-01,8954.7998046875,14.6,119.0,6.515
2018-11-02,8993.0,14.6,116.0,6.515
2018-11-05,9010.7001953125,14.6,116.0,6.515
2018-11-06,8988.900390625,14.6,118.0,6.515
2018-11-07,9167.900390625,14.6,118.0,6.515
2018-11-08,9177.0,14.6,116.0,6.515
2018-11-09,9134.7998046875,14.6,120.0,6.515
2018-11-12,9076.2998046875,14.6,121.0,6.515
2018-11-13,9145.400390625,14.6,121.0,6.515
2018-11-14,9106.599609375,14.6,123.0,6.515
2018-11-15,9073.5,14.6,128.0,6.515
2018-11-16,9056.7998046875,14.6,128.0,6.515
2018-11-19,9006.2998046875,14.6,129.0,6.515
2018-11-20,8866.5,14.6,132.0,6.515
2018-11-21,8960.599609375,14.6,127.0,6.515
2018-11-22,8906.2001953125,14.6,128.0,6.515
2018-11-23,8916.7001953125,14.6,130.0,6.515
2018-11-26,9091.2001953125,14.6,121.0,6.515
2018-11-27,9085.599609375,14.6,121.0,6.515
2018-11-28,9102.7001953125,14.6,120.0,6.515
2018-11-29,9098.900390625,14.6,119.0,6.515
2018-11-30,9077.2001953125,14.6,120.0,6.515
2018-12-03,9179.599609375,14.4,119.0,6.515
2018-12-04,9061.7001953125,14.4,123.0,6.515
2018-12-05,9012.2001953125,14.4,119.0,6.515
2018-12-06,8764.5,14.4,123.0,6.515
2018-12-07,8815.5,14.4,121.0,6.515
2018-12-10,8660.0,14.4,121.0,6.515
2018-12-11,8735.5,14.4,121.0,6.515
2018-12-12,8853.400390625,14.4,116.0,6.515
2018-12-13,8926.2998046875,14.4,115.0,6.515
2018-12-14,8886.099609375,14.4,116.0,6.515
2018-12-17,8812.5,14.4,115.0,6.515
2018-12-18,8700.7998046875,14.4,114.0,6.515
2018-12-19,8769.099609375,14.4,115.0,6.515
2018-12-20,8596.5,14.4,115.0,6.515
2018-12-21,8556.7998046875,14.4,115.0,6.515
2018-12-24,8480.599609375,14.4,115.0,6.515
2018-12-27,8363.900390625,14.4,117.0,6.515
2018-12-28,8493.7001953125,14.4,119.0,6.515
2018-12-31,8539.900390625,14.4,118.0,6.515
2019-01-02,8550.0,14.3,124.0,6.586
2019-01-03,8523.2998046875,14.3,129.0,6.586
2019-01-04,8737.7998046875,14.3,127.0,6.586
2019-01-07,8776.2998046875,14.3,129.0,6.586
2019-01-08,8847.2998046875,14.3,130.0,6.586
2019-01-09,8823.599609375,14.3,128.0,6.586
2019-01-10,8856.7998046875,14.3,126.0,6.586
2019-01-11,8877.099609375,14.3,127.0,6.586
2019-01-14,8818.599609375,14.3,119.0,6.586
2019-01-15,8850.099609375,14.3,119.0,6.586
2019-01-16,8912.7001953125,14.3,116.0,6.586
2019-01-17,8908.599609375,14.3,113.0,6.586
2019-01-18,9069.099609375,14.3,109.0,6.586
2019-01-21,9053.7998046875,14.3,112.0,6.586
2019-01-22,9037.5,14.3,111.0,6.586
2019-01-23,9128.7998046875,14.3,110.0,6.586
2019-01-24,9150.0,14.3,106.0,6.586
2019-01-25,9185.2001953125,14.3,105.0,6.586
2019-01-28,9062.400390625,14.3,103.0,6.586
2019-01-29,9119.099609375,14.3,104.0,6.586
2019-01-30,9071.5,14.3,108.0,6.586
2019-01-31,9056.7001953125,14.3,105.0,6.586
2019-02-01,9019.400390625,14.2,106.0,6.586
2019-02-04,8975.2001953125,14.2,108.0,6.586
2019-02-05,9092.0,14.2,109.0,6.586
2019-02-06,9100.900390625,14.2,110.0,6.586
2019-02-07,8938.2998046875,14.2,113.0,6.586
2019-02-08,8856.7998046875,14.2,115.0,6.586
2019-02-11,8936.400390625,14.2,113.0,6.586
2019-02-12,8983.099609375,14.2,111.0,6.586
2019-02-13,8982.400390625,14.2,112.0,6.586
2019-02-14,8952.5,14.2,114.0,6.586
2019-02-15,9123.2001953125,14.2,114.0,6.586
2019-02-18,9155.5,14.2,112.0,6.586
2019-02-19,9136.400390625,14.2,112.0,6.586
2019-02-20,9181.099609375,14.2,111.0,6.586
2019-02-21,9191.2001953125,14.2,109.0,6.586
2019-02-22,9204.599609375,14.2,109.0,6.586
2019-02-25,9204.2998046875,14.2,106.0,6.586
2019-02-26,9227.2001953125,14.2,103.0,6.586
2019-02-27,9211.7001953125,14.2,101.0,6.586
2019-02-28,9277.7001953125,14.2,100.0,6.586
2019-03-01,9267.7001953125,14.2,103.0,6.586
2019-03-04,9259.7998046875,14.2,102.0,6.586
2019-03-05,9258.2001953125,14.2,100.0,6.586
2019-03-06,9296.7001953125,14.2,100.0,6.586
2019-03-07,9249.900390625,14.2,98.0,6.586
2019-03-08,9129.2998046875,14.2,99.0,6.586
2019-03-11,9171.900390625,14.2,110.0,6.586
2019-03-12,9161.7001953125,14.2,113.0,6.586
2019-03-13,9192.7001953125,14.2,114.0,6.586
2019-03-14,9209.7998046875,14.2,112.0,6.586
2019-03-15,9342.2001953125,14.2,112.0,6.586
2019-03-18,9409.099609375,14.2,108.0,6.586
2019-03-19,9492.2998046875,14.2,108.0,6.586
2019-03-20,9405.599609375,14.2,109.0,6.586
2019-03-21,9355.599609375,14.2,107.0,6.586
2019-03-22,9199.400390625,14.2,109.0,6.586
2019-03-25,9179.900390625,14.2,114.0,6.586
2019-03-26,9183.099609375,14.2,112.0,6.586
2019-03-27,9229.900390625,14.2,114.0,6.586
2019-03-28,9174.7001953125,14.2,118.0,6.586
2019-03-29,9240.2998046875,14.2,118.0,6.586
2019-04-01,9341.7001953125,14.2,117.0,6.583
2019-04-02,9363.5,14.2,117.0,6.583
2019-04-03,9487.7998046875,14.2,114.0,6.583
2019-04-04,9534.099609375,14.2,112.0,6.583
2019-04-05,9510.2998046875,14.2,111.0,6.583
2019-04-08,9437.7001953125,14.2,108.0,6.583
2019-04-09,9407.7998046875,14.2,109.0,6.583
2019-04-10,9406.5,14.2,107.0,6.583
2019-04-11,9445.400390625,14.2,101.0,6.583
2019-04-12,9468.5,14.2,99.0,6.583
2019-04-15,9497.099609375,14.2,103.0,6.583
2019-04-16,9497.2998046875,14.2,102.0,6.583
2019-04-17,9549.7998046875,14.2,103.0,6.583
2019-04-18,9581.900390625,14.2,104.0,6.583
2019-04-23,9527.2001953125,14.2,108.0,6.583
2019-04-24,9456.400390625,14.2,109.0,6.583
2019-04-25,9501.2001953125,14.2,111.0,6.583
2019-04-26,9506.0,14.2,105.0,6.583
2019-04-29,9517.2001953125,14.2,102.0,6.583
2019-04-30,9570.599609375,14.2,100.0,6.583
2019-05-02,9418.2001953125,14.2,97.0,6.583
2019-05-03,9409.599609375,14.2,96.0,6.583
2019-05-06,9331.0,14.2,98.0,6.583
2019-05-07,9235.099609375,14.2,101.0,6.583
2019-05-08,9227.0,14.2,100.0,6.583
2019-05-09,9095.2001953125,14.2,105.0,6.583
2019-05-10,9117.5,14.2,102.0,6.583
2019-05-13,9046.7998046875,14.2,107.0,6.583
2019-05-14,9127.599609375,14.2,105.0,6.583
2019-05-15,9177.099609375,14.2,106.0,6.583
2019-05-16,9304.2998046875,14.2,100.0,6.583
2019-05-17,9280.099609375,14.2,99.0,6.583
2019-05-20,9199.7001953125,14.2,98.0,6.583
2019-05-21,9239.099609375,14.2,94.0,6.583
2019-05-22,9232.2001953125,14.2,95.0,6.583
2019-05-23,9114.0,14.2,98.0,6.583
2019-05-24,9174.599609375,14.2,94.0,6.583
2019-05-27,9216.400390625,14.2,95.0,6.583
2019-05-28,9191.7998046875,14.2,95.0,6.583
2019-05-29,9080.5,14.2,91.0,6.583
2019-05-30,9157.7998046875,14.2,94.0,6.583
2019-05-31,9004.2001953125,14.2,92.0,6.583
2019-06-03,9022.7998046875,14.2,90.0,6.583
2019-06-04,9117.599609375,14.2,88.0,6.583
2019-06-05,9150.5,14.2,86.0,6.583
2019-06-06,9169.2001953125,14.2,85.0,6.583
2019-06-07,9236.099609375,14.2,81.0,6.583
2019-06-10,9294.099609375,14.2,83.0,6.583
2019-06-11,9282.099609375,14.2,81.0,6.583
2019-06-12,9238.5,14.2,81.0,6.583
2019-06-13,9247.099609375,14.2,79.0,6.583
2019-06-14,9194.2001953125,14.2,76.0,6.583
2019-06-17,9131.7001953125,14.2,77.0,6.583
2019-06-18,9240.7001953125,14.2,71.0,6.583
2019-06-19,9231.2001953125,14.2,70.0,6.583
2019-06-20,9208.5,14.2,71.0,6.583
2019-06-21,9227.2001953125,14.2,73.0,6.583
2019-06-24,9192.5,14.2,72.0,6.583
2019-06-25,9159.7998046875,14.2,71.0,6.583
2019-06-26,9157.400390625,14.2,70.0,6.583
2019-06-27,9147.7998046875,14.2,72.0,6.583
2019-06-28,9198.7998046875,14.2,72.0,6.583
2019-07-01,9264.599609375,14.2,69.0,6.611
2019-07-02,9281.5,14.2,66.0,6.611
2019-07-03,9394.400390625,14.2,60.0,6.611
2019-07-04,9401.0,14.2,65.0,6.611
2019-07-05,9335.0,14.2,69.0,6.611
2019-07-08,9284.7001953125,14.2,81.0,6.611
2019-07-09,9273.900390625,14.2,78.0,6.611
2019-07-10,9252.900390625,14.2,75.0,6.611
2019-07-11,9280.2998046875,14.2,75.0,6.611
2019-07-12,9293.2001953125,14.2,82.0,6.611
2019-07-15,9323.599609375,14.2,81.0,6.611
2019-07-16,9377.099609375,14.2,78.0,6.611
2019-07-17,9284.2001953125,14.2,75.0,6.611
2019-07-18,9225.7001953125,14.2,72.0,6.611
2019-07-19,9170.5,14.2,72.0,6.611
2019-07-22,9163.5,14.2,75.0,6.611
2019-07-23,9281.599609375,14.2,76.0,6.611
2019-07-24,9329.7001953125,14.2,73.0,6.611
2019-07-25,9289.900390625,14.2,73.0,6.611
2019-07-26,9225.5,14.2,76.0,6.611
2019-07-29,9215.400390625,14.2,75.0,6.611
2019-07-30,8986.599609375,14.2,76.0,6.611
2019-07-31,8971.0,14.2,73.0,6.611
2019-08-01,9038.2001953125,14.1,74.0,6.611
2019-08-02,8897.599609375,14.1,75.0,6.611
2019-08-05,8777.2001953125,14.1,77.0,6.611
2019-08-06,8699.400390625,14.1,78.0,6.611
2019-08-07,8746.099609375,14.1,75.0,6.611
2019-08-08,8869.0,14.1,80.0,6.611
2019-08-09,8757.7998046875,14.1,85.0,6.611
2019-08-12,8676.400390625,14.1,83.0,6.611
2019-08-13,8695.099609375,14.1,82.0,6.611
2019-08-14,8522.7001953125,14.1,80.0,6.611
2019-08-15,8519.0,14.1,76.0,6.611
2019-08-16,8670.400390625,14.1,78.0,6.611
2019-08-19,8733.2998046875,14.1,79.0,6.611
2019-08-20,8618.2998046875,14.1,80.0,6.611
2019-08-21,8701.5,14.1,78.0,6.611
2019-08-22,8716.400390625,14.1,79.0,6.611
2019-08-23,8649.5,14.1,82.0,6.611
2019-08-26,8679.2001953125,14.1,81.0,6.611
2019-08-27,8728.900390625,14.1,78.0,6.611
2019-08-28,8747.099609375,14.1,78.0,6.611
2019-08-29,8794.2998046875,14.1,81.0,6.611
2019-08-30,8812.900390625,14.1,83.0,6.611
2019-09-02,8815.5,14.0,84.0,6.611
2019-09-03,8809.2001953125,14.0,82.0,6.611
2019-09-04,8856.599609375,14.0,84.0,6.611
2019-09-05,8992.7001953125,14.0,85.0,6.611
2019-09-06,8990.099609375,14.0,82.0,6.611
2019-09-09,9010.599609375,14.0,81.0,6.611
2019-09-10,9078.2001953125,14.0,82.0,6.611
2019-09-11,9059.5,14.0,84.0,6.611
2019-09-12,9082.2998046875,14.0,75.0,6.611
2019-09-13,9137.900390625,14.0,76.0,6.611
2019-09-16,9052.0,14.0,75.0,6.611
2019-09-17,9004.2001953125,14.0,78.0,6.611
2019-09-18,9031.7001953125,14.0,75.0,6.611
2019-09-19,9136.0,14.0,77.0,6.611
2019-09-20,9179.0,14.0,77.0,6.611
2019-09-23,9093.599609375,14.0,75.0,6.611
2019-09-24,9118.2001953125,14.0,72.0,6.611
2019-09-25,9085.2998046875,14.0,72.0,6.611
2019-09-26,9129.7001953125,14.0,74.0,6.611
2019-09-27,9184.099609375,14.0,73.0,6.611
2019-09-30,9244.599609375,14.0,72.0,6.611
2019-10-01,9165.900390625,14.0,73.0,6.653
2019-10-02,8912.2001953125,14.0,73.0,6.653
2019-10-03,8902.2001953125,14.0,73.0,6.653
2019-10-04,8961.7998046875,14.0,73.0,6.653
2019-10-07,9044.099609375,14.0,73.0,6.653
2019-10-08,8940.099609375,14.0,73.0,6.653
2019-10-09,8991.900390625,14.0,71.0,6.653
2019-10-10,9104.400390625,14.0,70.0,6.653
2019-10-11,9273.7998046875,14.0,70.0,6.653
2019-10-14,9246.5,14.0,68.0,6.653
2019-10-15,9356.099609375,14.0,65.0,6.653
2019-10-16,9386.7001953125,14.0,64.0,6.653
2019-10-17,9340.0,14.0,64.0,6.653
2019-10-18,9329.7998046875,14.0,64.0,6.653
2019-10-21,9402.2998046875,14.0,65.0,6.653
2019-10-22,9380.2001953125,14.0,64.0,6.653
2019-10-23,9385.0,14.0,65.0,6.653
2019-10-24,9391.7998046875,14.0,66.0,6.653
2019-10-25,9430.2001953125,14.0,64.0,6.653
2019-10-28,9433.0,14.0,65.0,6.653
2019-10-29,9400.099609375,14.0,65.0,6.653
2019-10-30,9284.5,14.0,66.0,6.653
2019-10-31,9257.5,14.0,66.0,6.653
2019-11-01,9328.0,13.9,67.0,6.653
2019-11-04,9416.400390625,13.9,67.0,6.653
2019-11-05,9407.900390625,13.9,64.0,6.653
2019-11-06,9398.400390625,13.9,65.0,6.653
2019-11-07,9447.2998046875,13.9,62.0,6.653
2019-11-08,9393.7001953125,13.9,66.0,6.653
2019-11-11,9388.5,13.9,68.0,6.653
2019-11-12,9306.7001953125,13.9,71.0,6.653
2019-11-13,9194.5,13.9,76.0,6.653
2019-11-14,9173.2998046875,13.9,82.0,6.653
2019-11-15,9261.400390625,13.9,79.0,6.653
2019-11-18,9258.0,13.9,76.0,6.653
2019-11-19,9259.2001953125,13.9,78.0,6.653
2019-11-20,9225.400390625,13.9,78.0,6.653
2019-11-21,9214.0,13.9,79.0,6.653
2019-11-22,9254.7001953125,13.9,78.0,6.653
2019-11-25,9319.900390625,13.9,77.0,6.653
2019-11-26,9324.7998046875,13.9,78.0,6.653
2019-11-27,9362.7001953125,13.9,78.0,6.653
2019-11-28,9359.0,13.9,78.0,6.653
2019-11-29,9352.0,13.9,79.0,6.653
2019-12-02,9156.2998046875,13.8,78.0,6.653
2019-12-03,9135.7001953125,13.8,78.0,6.653
2019-12-04,9270.7998046875,13.8,77.0,6.653
2019-12-05,9243.400390625,13.8,80.0,6.653
2019-12-06,9382.7001953125,13.8,79.0,6.653
2019-12-09,9354.599609375,13.8,78.0,6.653
2019-12-10,9321.099609375,13.8,77.0,6.653
2019-12-11,9392.5,13.8,75.0,6.653
2019-12-12,9468.5,13.8,73.0,6.653
2019-12-13,9563.7001953125,13.8,72.0,6.653
2019-12-16,9680.599609375,13.8,71.0,6.653
2019-12-17,9615.900390625,13.8,70.0,6.653
2019-12-18,9621.7998046875,13.8,68.0,6.653
2019-12-19,9617.2001953125,13.8,70.0,6.653
2019-12-20,9675.5,13.8,71.0,6.653
2019-12-23,9659.599609375,13.8,69.0,6.653
2019-12-24,9661.7998046875,13.8,67.0,6.653
2019-12-27,9700.5,13.8,67.0,6.653
2019-12-30,9612.599609375,13.8,66.0,6.653
2019-12-31,9549.2001953125,13.8,66.0,6.653
2020-01-02,9691.2001953125,13.8,68.0,6.303
2020-01-03,9646.599609375,13.8,68.0,6.303
2020-01-06,9600.900390625,13.8,69.0,6.303
2020-01-07,9579.7998046875,13.8,70.0,6.303
2020-01-08,9591.400390625,13.8,68.0,6.303
2020-01-09,9581.7998046875,13.8,67.0,6.303
2020-01-10,9573.599609375,13.8,68.0,6.303
2020-01-13,9543.900390625,13.8,68.0,6.303
2020-01-14,9528.2998046875,13.8,69.0,6.303
2020-01-15,9511.7001953125,13.8,65.0,6.303
2020-01-16,9572.5,13.8,68.0,6.303
2020-01-17,9681.2998046875,13.8,68.0,6.303
2020-01-20,9658.7998046875,13.8,67.0,6.303
2020-01-21,9611.2998046875,13.8,67.0,6.303
2020-01-22,9573.7001953125,13.8,68.0,6.303
2020-01-23,9518.5,13.8,67.0,6.303
2020-01-24,9562.0,13.8,68.0,6.303
2020-01-27,9366.2998046875,13.8,67.0,6.303
2020-01-28,9484.2001953125,13.8,69.0,6.303
2020-01-29,9546.7001953125,13.8,68.0,6.303
2020-01-30,9477.900390625,13.8,68.0,6.303
2020-01-31,9367.900390625,13.8,66.0,6.303
2020-02-03,9404.7001953125,13.6,69.0,6.303
2020-02-04,9562.900390625,13.6,67.0,6.303
2020-02-05,9717.7998046875,13.6,66.0,6.303
2020-02-06,9811.2998046875,13.6,67.0,6.303
2020-02-07,9811.0,13.6,68.0,6.303
2020-02-10,9816.0,13.6,67.0,6.303
2020-02-11,9882.599609375,13.6,66.0,6.303
2020-02-12,9940.400390625,13.6,69.0,6.303
2020-02-13,9909.7998046875,13.6,69.0,6.303
2020-02-14,9956.7998046875,13.6,70.0,6.303
2020-02-17,10022.2001953125,13.6,69.0,6.303
2020-02-18,10005.7998046875,13.6,70.0,6.303
2020-02-19,10083.599609375,13.6,69.0,6.303
2020-02-20,9931.0,13.6,68.0,6.303
2020-02-21,9886.2001953125,13.6,66.0,6.303
2020-02-24,9483.5,13.6,69.0,6.303
2020-02-25,9250.7998046875,13.6,73.0,6.303
2020-02-26,9316.7998046875,13.6,76.0,6.303
2020-02-27,8985.900390625,13.6,85.0,6.303
2020-02-28,8723.2001953125,13.6,91.0,6.303
2020-03-02,8741.5,14.5,91.0,6.303
2020-03-03,8811.599609375,14.5,81.0,6.303
2020-03-04,8910.0,14.5,82.0,6.303
2020-03-05,8683.0,14.5,90.0,6.303
2020-03-06,8375.599609375,14.5,93.0,6.303
2020-03-09,7708.7001953125,14.5,113.0,6.303
2020-03-10,7461.5,14.5,116.0,6.303
2020-03-11,7436.39990234375,14.5,101.0,6.303
2020-03-12,6390.89990234375,14.5,122.0,6.303
2020-03-13,6629.60009765625,14.5,118.0,6.303
2020-03-16,6107.2001953125,14.5,130.0,6.303
2020-03-17,6498.5,14.5,148.0,6.303
2020-03-18,6274.7998046875,14.5,146.0,6.303
2020-03-19,6395.7998046875,14.5,110.0,6.303
2020-03-20,6443.2998046875,14.5,110.0,6.303
2020-03-23,6230.2001953125,14.5,115.0,6.303
2020-03-24,6717.2998046875,14.5,122.0,6.303
2020-03-25,6942.39990234375,14.5,115.0,6.303
2020-03-26,7033.2001953125,14.5,93.0,6.303
2020-03-27,6777.89990234375,14.5,101.0,6.303
2020-03-30,6659.89990234375,14.5,109.0,6.303
2020-03-31,6785.39990234375,14.5,115.0,6.303
2020-04-01,6579.39990234375,15.3,116.0,5.176
2020-04-02,6574.10009765625,15.3,115.0,5.176
2020-04-03,6581.60009765625,15.3,119.0,5.176
2020-04-06,6844.2998046875,15.3,115.0,5.176
2020-04-07,7002.0,15.3,113.0,5.176
2020-04-08,6951.7998046875,15.3,115.0,5.176
2020-04-09,7070.60009765625,15.3,113.0,5.176
2020-04-14,7108.60009765625,15.3,122.0,5.176
2020-04-15,6839.5,15.3,133.0,5.176
2020-04-16,6763.39990234375,15.3,131.0,5.176
2020-04-17,6875.7998046875,15.3,129.0,5.176
2020-04-20,6831.5,15.3,135.0,5.176
2020-04-21,6634.89990234375,15.3,148.0,5.176
2020-04-22,6719.7998046875,15.3,155.0,5.176
2020-04-23,6746.5,15.3,147.0,5.176
2020-04-24,6613.89990234375,15.3,143.0,5.176
